test,667271664250527744,Good Dick will have a woman defying the Restraining order,0
test,667271734773551105,@oshmeezy @JozaSoul Omar you just violated me more than Jose did ...,0
test,667271744466624512,Time to stack this chicken,0
test,667271748358963201,@periyakulam @62Roses @Lapinou1841 @a__bb511 @drouchemed58 @AngeloElaine @almalah1411 @almohid @zbmkhan @joe_zare https://t.co/BOAbmWd414,0
test,667271820198993920,@adrienfuckinbkw 🦄,0
test,667271875714818048,@JozaSoul This kid Aly has the video and he wont send it to me..mad annoying,0
test,667271880064266241,25 Industrial Carton Sealing Tape (3 x 220 Yds 2.2 Mil) $150.00 #FreeShip https://t.co/ouBjKvoFc3 #Shipping #Supp https://t.co/QJllqHhxlH,0
test,667271929661939713,3rd-Graders Who Studied Chief Keef  https://t.co/rBO6ZlkFQN  哈哈哈哈！@javzdelarosa @Rick_Rikard @camillejialin @ChiefKeef,0
test,667271979934851072,#newyork #library #beauty #travel #inspiring #man @ Bryant Park https://t.co/fPoNnVA4P4,0
test,667272003200507904,#1oaknyc tonight w/ this beauty...... #DrinksOnUs #hypeteam #hypelist #nycnightlife #nynightlife… https://t.co/Jx6bmCFIfZ,0
test,667272003313917952,No matter what you think or want parents are why you're fucked up. It will continue that way after you're dead. Learn to fight it be better,0
test,667272057709854723,humidity up 72% -> 87%wind 13mph -> 10mph,0
test,667272060427755520,@S_Akhunzada @Amjid79 @Shaakir_UllaH @a__bb511 @Asian_Poetry @Javed64M @Ahmad1038Iqbal @mohsinmalvi19 @noormadeeha https://t.co/kg3qtpBBoX,0
test,667272081017610240,@rodayxo u clearly didnt get my joke,0
test,667272129759617024,@S_Akhunzada @Amjid79 @Shaakir_UllaH @a__bb511 @Asian_Poetry @Javed64M @Ahmad1038Iqbal @mohsinmalvi19 @noormadeeha https://t.co/UBZWXQZaTh,0
test,667272184562339840,@ComradeHutch @Haitch7 know her place huh?,0
test,667272202107150336,#newyork #empirestatebuilding #travel #usa #love #history #story @ Empire State Building https://t.co/IZ1mTBbPpM,0
test,667272214522277891,Is it ratchet that I took out my extensions in the uber ride home?,0
test,667272237066661888,@AccuetHome @Sitaravirgo @mesfer17 @PurbaSr @patriotahmed @marie_nassar @missnancyleigh https://t.co/AvbUFlTgOO,0
test,667272250672836608,ministers having a field day attacking Nurul Izzah. when one of ours was kidnapped & killed by the militant group? senyap. so incompetent.,0
test,667272264329613313,@romanhoIiiday hi even i say good night still up talking to you?,0
test,667272269337640960,أصلاً جمهور #الاتحاد = جمهور ويكند!😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/lpAtmU0N0z,0
test,667272342222077952,@JozaSoul hes getting me mad tight man lmaoo hes scared i might dub him after he sends me it  since hes the only source of evidence i got,0
test,667272370986606592,Also have to leave for work in 25min and I'm not sober or home yet. SOS,0
test,667272478620835840,MS Musical this weekend can't wait! The Ss have been rehearsing and practicing. It's going to be wonderful!,0
test,667272491098890240,Dje far rastesie haha😍,0
test,667272492885610496,I'm at MTA Subway - 23rd St (6) - @nyctsubwayscoop in New York NY https://t.co/k1vF7qP6Om,0
test,667272523516674048,Finally my cousin @Star718gemini on twitter yessssssssssss i love you and miss you and new york loves you and missu.,0
test,667272526502973440,@ayy_huertaa you should be sleep lol,0
test,667272531158650880,I'm at Rose Hill in New York NY https://t.co/55cQD6zCeq,0
test,667272536749703168,Don't touch me..................,0
test,667272609982230528,@JozaSoul @oshmeezy Lmfaooo i wouldnt mind this if i didnt have my glasses on lmaoo i look like a dork with them on,0
test,667272610212876288,No matter what channel u have on when u go to sleep somebody preaching will always be on when u wake up,0
test,667272617703956480,Girls intelligence level : 💯 Guy intelligence level: 🆘🔍📉,0
test,667272627136946176,@lildickytweets what's bro I would like to do a song with you you seriously inspired me #salute,0
test,667272672078901248,@kirstiealley is alright with your dad Alley?,0
test,667272709592756224,Seriously 😕,0
test,667272709521465344,I'm at MTA Subway - 28th St (6) - @nyctsubwayscoop in New York NY https://t.co/bBwvowYbEK,0
test,667272720946737152,@AccuetHome @Sitaravirgo @mesfer17 @PurbaSr @patriotahmed @marie_nassar @missnancyleigh @62Roses @zbmkhan @joe_zare https://t.co/hV5oCz7tr8,0
test,667272724700622848,So Who Has #snapchat?! #addmeonsnapchat #iamleonleto #addme @ iamleonleto,0
test,667272768451407872,I'm at NoMad in New York NY https://t.co/frLjcnL0zk,0
test,667272810465796096,Con esos 3 puntos que le quitaron a Olmedo...Fuerza Amarilla tiene todo a su favor para subir a la Serie A.,0
test,667272853478338560,@JozaSoul I can send u a pic of the frame i put it in within the glass display i put up in my living room,0
test,667272907912028160,знаете чё такое безысходностьэто когда завтра день YSL в Рив ГошА ТЫ ЗАБОЛЕЛ,0
test,667272919282683904,Anonymous vs. ISIS: Hacking group claims to have taken down thousands of pro-ISIS Twitters. https://t.co/lpHNaq8uJb,0
test,667272923099500544,Magnitude 4.7 earthquake rattles northern Oklahoma https://t.co/4oUYy3EXr0,0
test,667272934264844289,обидно так,0
test,667272969320857600,Thought I would never go back to 626,0
test,667272977969504256,JLR launches new Evoque in India at Rs 47 lakhs @BloombergTVInd @JLRIndia @Jaguar @LandRover @RNTata2000 @TataCompanies @TataMotors,0
test,667273080948043776,@Star718gemini congratulations on the job 👍👍👍👍👍👍,0
test,667273115345534977,https://t.co/GCRufem3jc,0
test,667273127785697280,FrontPage Firm @frontpagefirm is now trending in #NY https://t.co/P54W3HIuF8,0
test,667273128343699456,@audreyleighton yes,0
test,667273128398188545,@oshmeezy @JozaSoul Lmaooooooooo those glasses came in clutch thoughhh,0
test,667273146853138432,@1capplegate is you remember me want to do with me action back i don't know this mission actress they told myself?,0
test,667273146228195329,Good morning everyone.  Have a great day and have #Coffee.  Lots of hugs kisses best wishes.  XOXOXO https://t.co/nrH25zbJiy,0
test,667273176724959233,Rappers that have their on flow but on every song they rap about the same shit aren't nice. We get it you still chasing your dreams Meek😂😭,0
test,667273181363904513,не люблю заходить с компа ибо видно мою оформу стрёмнуюсколько я уже говорю о её замене? месяц? два?,0
test,667273202398273538,At least me going back to Cali means I'll be able to see my nephew,0
test,667273218118582272,@michaelgat Darn! I head to Denver to present at #AAA2015 in a few hours. Enjoy the Big Apple!,0
test,667273267158368256,https://t.co/4AbhIgxorj see it on her leg,0
test,667273296682065920,Not even 5 in the morning & I woke up again craving Popeyes.... Lord wth is this -.-,0
test,667273305448177664,ну с недели выхода Perfect лолполучается чуть больше месяцамда,0
test,667273349031190528,I'm at MTA Subway - 33rd St (6) - @nyctsubwayscoop in New York NY https://t.co/kdtKWULbpb,0
test,667273368849248256,почти 10 к твитов,0
test,667273385303347200,typical wednesday @ 1 OAK NYC https://t.co/PcthClQEwG,0
test,667273397613801472,I'm at Kips Bay in New York NY https://t.co/h9O2sx0lTl,0
test,667273402865029120,When it comes to datingthere's only one girl for me i will ever want.It's her or go home and retire alone forever.Wanna know who this 1 is?,0
test,667273423899467776,😭😭😭😭😭😭😭😭,0
test,667273433768730624,What even is sleep anyways,0
test,667273446322266112,помню Вова с 5 ахуевала тут почти 10))0),0
test,667273453515497472,Corner store guy said I could have my two tall cans for free if I drank a beer with him. Drank through the little hole and talked 4 awhile,0
test,667273477167185920,@ajfromhouston BIG TIME. He and his legacy will be known as the single most destructive admin. our nation has ever seen. GOD help us!,0
test,667273480409391105,Thanks! https://t.co/33xhMiEaqS,0
test,667273500063899649,@misshorny_play Have a great day.,0
test,667273504593678337,@abahafzallahلا ياخي لا تستبعد يقولوا 👈 السيول حـ تعطل السيارات اللي فيها شالات وأعلام الأهلي بس  لأنه لونها أخضر؛ والمطر يروح للأخضر 😂😂,0
test,667273515154952192,Lil mama chin breh,0
test,667273539926532096,in bed.. make the move ma,0
test,667273544900984833,@ChildersRadio Road tripping from NJ to Memphis/Oxford for the @OleMissFb vs @LSUfb game. Away we go! https://t.co/CysHETS1iO,0
test,667273584444891136,@motherboard That is fucking awesome.,0
test,667273633606336512,Now I'm up like tf,0
test,667273637616099328,#RT #Follow @Briana_Diamond #HighHeelsNakedModels @DrRichardRotten @M_A_Y_A_R_  @RTpig @iStan69 https://t.co/PrmUVP4nCV,0
test,667273647653015552,I really hate being up at this time,0
test,667273656482062336,if you fight it it might really fade...,0
test,667273713532973056,кекс пексмне вот лень дико идти на всякие там концертыно уже примерный треклист слушаютак чтообратной дороги нет,0
test,667273750124101632,@ClosetKate i did you.,0
test,667273791995830272,Celebrate good things happening in your schools! What are you proud of? https://t.co/keu38654lt,0
test,667273804201226240,Джаспар милые такие,0
test,667273826389086208,Those we got shooters (every song) rappers 🙄🔫,0
test,667273832877682688,I wish I never met most of the people I know .,0
test,667273859192590336,#annasloud on @ellementsmag Thank you dalongdalong! Lovely pictures ❤️#Repost… https://t.co/ijcduogYGM,0
test,667273858655911936,Delightful!!! https://t.co/m8ceiZ3Qf1,0
test,667273894298980352,Did so much in fashion.. It's hard to take you new minimalists serious..,0
test,667273928964857856,The Big Apple 🍎© @rennskie @ New York Time Square https://t.co/XbGlgaIDDi,0
test,667273942147665920,Needa pick myself up,0
test,667273950615982080,I'm at MTA Subway - 42nd St/Grand Central (4/5/6/7/S) - @nyctsubwayscoop in New York NY https://t.co/IYHzW61Xnz,0
test,667273985785249792,#Survivor Bad move Jeremy Bad move,0
test,667273999337037825,https://t.co/9c1C8pIz4m,0
test,667274006316339200,I'm at Grand Central Terminal - @grandcentralnyc in New York NY https://t.co/0SO7av8Yxa,0
test,667274034938322946,сегодня с утра на меня подписался какой-то дофига сас пареньпочти как Никиточкаток этот парень тамблер дофига,0
test,667274048678830080,I'm wide awake now she not responding 😠,0
test,667274049421254656,I'm at Midtown East in New York NY https://t.co/Wfu7jIzDKV,0
test,667274074327003136,☹,0
test,667274086628859904,thinking....,0
test,667274116030988288,Youre still waiting up with meawwwwwwsweetieAshleyyyyyyyyyy.,0
test,667274162499645440,я такая типа чёнахрен я ему сдалась у него там фолловеров много тыры пыры,0
test,667274185459310592,I'm at Turtle Bay in New York NY https://t.co/gKMhHPmFDq,0
test,667274224868937728,I'm always hungry,0
test,667274255005036544,.@javcasta pero no el de Marx jaja,0
test,667274263724867584,should we mention Ridzwan Sulaiman the funder of Kiram Sultanate who has his picture taken with Najib and several other umno leaders?,0
test,667274315826651136,#Anal  Submitting to His most deviant and kinky desires.  Such a very good little girl.  So very good!!! https://t.co/leidpjUDWD,0
test,667274333199450113,Dej loaf 🗑🗑,0
test,667274357488680960,а потом до меня дошло что мы с ним знакомы но я просто не запомнила его лицокек,0
test,667274368863588352,@abahafzallahهههههههههه أصلاً المقاولين اتحادية 😂,0
test,667274413058887680,O #NewYork how I miss your #sunsets ☀️🗽 #gopro @ Brooklyn Bridge https://t.co/5KEL5W4GUY,0
test,667274435389292544,#GoodMorning #NYC #LetsGetThisMoney #RiseAndGrind #ItsOnlyThursday #GetYoAssUp @ Hill Side Av.… https://t.co/rOOUrZalGH,0
test,667274517140611072,@EyeMkabir https://t.co/g1a7899TP6,0
test,667274567082225664,@Haitch7 I know its fun to take the piss and i am doing it too but she does have a good bit of power and influence.,0
test,667274573923119104,@CorieCookse He's too busy making cereal that cuts your mouth. Admiral requires too much responsibility for him.,0
test,667274574648770560,и сегодня он писал со страницы нашей подруги мне что она секспричём он походу у неё тлф отобралпоржалаэто было оч странно,0
test,667274587860766724,An ode to my family you totally know who you are @ Burnside Avenue https://t.co/38Y00PT3x3,0
test,667274636854472704,Not me 🙅 keep it cute classy & cheap ☺️ https://t.co/71Rs9QD6D2,0
test,667274649466703872,According to my mother I can't eat fruits after 3pm bc it converts into sugar,0
test,667274652465655808,3v gbs https://t.co/vyHgiXchUh,0
test,667274688213684224,He also told guys on corner his protection if they see anyone messing with me to fuck them up and tell him about and he'll reward them.,0
test,667274690172428288,@robowecop @Shareaholic what your day liketypical weather ?,0
test,667274694404493312,@Haitch7 The PM will never need an approval but talking with his/her equals is something that devolutionists should do.,0
test,667274741682708480,https://t.co/UaAaUeuW6d #lyricstoawomaninharlem,0
test,667274762511654912,should I smoke now ?  or save it for later ?,0
test,667274783516663808,@marypena29 @Sitaravirgo @mesfer17 @PurbaSr @patriotahmed @M_A_Y_A_R_111 @marie_nassar @missnancyleigh @ranasilvia63 https://t.co/xI49cv5OoT,0
test,667274823022813184,Whoever runs the Verso account is on the same wavelength as me. https://t.co/W8gXdyEGG6,0
test,667274834267779072,but then again..... @ Burnside Avenue https://t.co/DmKW6ZA5ft,0
test,667274865850740736,The city that never sleeps© @rennskie @ New York New York https://t.co/4SkjvUYPtt,0
test,667274894825136128,@JamBBarnes I'd find a time machine to take me back to my early teens and start over. Otherwise not possible to become a pro-level SWE.,0
test,667274944301109248,You know we're in love .come on sweetie almost 2 months together.Give a dog his bone .can i have some Alpo or Purina with Kibbles n Bits,0
test,667274964995874817,https://t.co/UaAaUeuW6d #author,0
test,667274969299206144,@a__bb511 @Asian_Poetry @df8 @mohsinmalvi19 @drouchemed58 @kauserseema @rehmanrasheed24 @Javed64M @HarbirSinghSuri https://t.co/g4eiRSzFmo,0
test,667274973380280320,Preparing to submit to His needs wants and desires.  She's a very good little girl!!! https://t.co/uAynne8bfq,0
test,667274991134777344,Wide awake and stressed. Let me listen to #TheFriendZone and get into a more positive space 😄,0
test,667274995744247808,If they not providing nothing to table stop feeding them and watch their hunger grow!,0
test,667275020591230980,Hilton Worldwide: Assistant Director of Front Office Operations - New York Hilton... (#NewYork NY) https://t.co/1mXPNYqRKe #Hospitality,0
test,667275022738825216,Enmedio del kaos siempre hay una salida aunque nos cueste verla. #newyork #traffic https://t.co/rqAQTkeKid,0
test,667275070792945666,I'm at Murray Hill in New York NY https://t.co/JutuODZumv,0
test,667275078929813504,https://t.co/xNJIMYQlL0Fildena is the perfect drug for erectile dysfunction https://t.co/Kru4gOl7D1,0
test,667275119673348096,@JamBBarnes blame the government schools and parents.,0
test,667275120130531329,*relax/relate/release*,0
test,667275127147642880,I'm at MTA Subway - Lexington Ave/53rd St (E/M) - @nyctsubwayscoop in New York NY https://t.co/JcdLvPXGkI,0
test,667275141571870720,@twitter just told me to follow Lockhead Martin 😞,0
test,667275185003872257,The 2015 #DANDIAwards | #Diversity & #Inclusion https://t.co/VzI9D19fWc,0
test,667275193065340928,@alanie_love sameeeee 🙃,0
test,66722,#Sales #Job alert: PC Business Developer | KTP Pre-College | #LongIsland NY https://t.co/nSQWk7v4s8 #Jobs #Hiring,0
test,667275226141597696,#CurrentVibe Gone buss it open for a #Real Nigga #Regula #Regula #OnItunesnow @ Heavens Gentlemens… https://t.co/fZo3YDimxe,0
test,667275353266720768,Knowing that'll be bored as shit for my birthday is killing me softly,0
test,667275362112552960,It was a bust of the col's head so that joke works. #MASH,0
test,667275363500826624,I have yet to hear a coherent response to the fact that none of the terrorists were Syrian refugees.,0
test,667275390168268800,I really should be sleeping 😩,0
test,667275398556868608,What a great find in One Direction ❤️ there music hope they win at the AMA's,0
test,667275412783808512,#Sushi Metsuyan / https://t.co/6oJn4P4N9S beautiful intricate https://t.co/vI4ZtXZW1n,0
test,667275423294873600,@fromrosesxo @dreamingxpretty @bloglovin hey three even i know you like not well excited what did cold ha cozy felt?,0
test,667275487945736192,Few things are as fun as when you're #HangingwithHarris and drinking #mezcal 🎉 Link in bio👆🏼for our… https://t.co/fwN9ff1uSv,0
test,667275495894065152,I'll freeze my keister off I'm Not ever giving up on us.U might give up on metho i doubt it we've been 2gether for almost 1 year.VALENTINA,0
test,667275496489656320,All we got is us! So come to our #Swaggiving feast Friday November 20th from noon till 6pm… https://t.co/VhT94zLTFi,0
test,667275497127198721,#IsisVideo Purports to launch #MassCasualtyAttacks in #NYC   https://t.co/vBVhbBousv,0
test,667275519021424640,Fuck @BestBuy. https://t.co/WGWEvvvm6x,0
test,667275553355882496,go google Ridzwan Sulaiman. apparently this Kiram funder was very close with umno leaders. mana menteri masa tu? https://t.co/ZSHYlpwJx1,0
test,667275564311560192,@ComradeHutch @Haitch7 I'd say Governor of New York or California but she has a lot more power than they do.,0
test,667275614337032192,@ComradeHutch Which is why electing good FMs are so important.,0
test,667275663624286208,I have no desire to have my own children but I will Aunt Lindsay the hell out of a Syrian refugee orphan. Also am I now on the no-fly list?,0
test,667275673229246464,#fall #reflection #bronxriver n #bronx #urbanlandscape #urban #nybynewyorkers #nydngram #nyc #newyork… https://t.co/3kZHwQKwT8,0
test,667275680711884800,https://t.co/88OOlukLLp,0
test,667275707798659072,I'm way too emotional thanks to grey's anatomy,0
test,667275719928451072,Interested in a #Retail #job near #Bohemia NY? This could be a great fit: https://t.co/dtHdsA8PJg #Hiring,0
test,667275733866278912,200 PREMIUM STANDARD Blu-Ray Single DVD Cases 12MM $78.00 #FreeShip https://t.co/Ov6dKoFDFj #Bluray #MediaCases https://t.co/p7NoLWjyfD,0
test,667275777839407104,@FreeCaledonia Stephan Molyneux is still a thing? He's a cultist.,0
test,667275792729116672,Watching a right wing French woman preach fear and hatred on CNN. There are truly gross people all over.,0
test,667275793777754113,So annoyed I just wanna sleep!!!!,0
test,667275795744874496,Stay slayin,0
test,667275802480910336,About to open this place up so no more MASH for now.,0
test,667275807639883776,Constantly low-key annoyed.,0
test,667275820021477376,I could watch this show a million times and still cry like a baby,0
test,667275821074227201,@Brandixxxk320 she's just srxy and beautiful,0
test,667275835590733824,Need to reset,0
test,667275856759406592,I'm legit wide awake this is terrible,0
test,667275882051084292,@AskPlayStation  i ordered nba2k15 forr the ps4but it went to my ps3 ibut i didn't won't it on my ps3 so now they took. 63 dollars me,0
test,667275888585809921,Same  https://t.co/QSKGYsGk3T,0
test,667275895963545601,Don't be liking my tweets Yaritza 😒,0
test,667275903622230016,#VirtualNYCity NY #Education #Job: GRE Instructor - Rochester NY at KTP Graduate https://t.co/LBjT1tHlrL #Jobs #Hiring,0
test,667275914590441472,@dreamingxpretty @fromrosesxo @bloglovin heythree which is always feel cold i did get love having a chunky scarf around my neck?,0
test,667276131553312768,See our latest #Brooklyn NY #job and click to apply: Retail Sales - Fragrance RSS Associate Michael Kors... - https://t.co/P2TnBci4dz,0
test,667276194128093184,Renada Romain @renadaromain is now trending in #NY https://t.co/P54W3HIuF8,0
test,667276361908666368,Wika Gedung Diprioritaskan IPOhttps://t.co/5HJtHtXYLBvia @Beritasatu app,0
test,667276410449321984,Want to work in #LongBranch NJ? View our latest opening: https://t.co/xGyRX5hwtS #Nursing #Job #Jobs #Hiring,0
test,667276464044183552,the frustration of seeing Nurul Izzah w/ Jacel by many is understandable. what i cannot stand is umno ministers being hypocritical.,0
test,667276470163783680,cloudy -> mostly cloudytemperature up 56°F -> 57°Fhumidity up 69% -> 87%wind 14mph -> 12mph,0
test,667276718269272065,Manchester United Champions 20 13 Mens S Small T-shirt Red Club Crest Cotton https://t.co/LhNOaXX4kQ https://t.co/2DaiPzQzUV,0
test,667276723583455233,Nike Manchester United Soccer Track Jacket Athletic Team World Cup Training M https://t.co/AugwYFwSsK https://t.co/8L06aVnyUN,0
test,667276820635475968,@trvisxx had 1oak going crazy tonight 🔥🔥🔥 #DrinksOnUs #hypeteam #hypelist #nycnightlife #nynightlife… https://t.co/AYu5ejG84s,0
test,667276928378781697,Try https://t.co/FTVG5ZH8xQ high quality ingredients. made from scratch. baked fresh on premises every day. no #ingredients #menu,0
test,667277305354457091,https://t.co/gtbUzB7mOsThe unmatched benefit of Vilitra to treat impotence https://t.co/cV5R148T0J,0
test,667277532643749888,More touristy #horizon #timessquare related #standarounds #newyork #usa @ New York New York https://t.co/hmzYY04S3D,0
test,667277912492654592,Take me there. 😭😓 @ New York Time Square https://t.co/d7YK8NMVMw,0
test,667278328311623680,#NYCmissed 👠I WAnt To Be 💋The 1 To Take👠 ➡️➡&a (queens) https://t.co/CeZZVgg3WW,0
test,667278333235695616,#NYCmissed 👠I WAnt To Be 💋The 1 To Take👠 ➡️➡&a (queens) https://t.co/Cu8oJkVQE3,0
test,667278339149688832,#NYCmissed 👠I WAnt To Be 💋The 1 To Take👠 ➡️➡&a (queens) https://t.co/KtWdwzoVUZ,0
test,667278363640266752,Registered Nurse Travel RN - Supplemental Health Care: (#Cooperstown NY) https://t.co/tcAGQYyu4O #Healthcare #Job https://t.co/b19GuzrEAa,0
test,667278400076181504,Can you recommend anyone for this #job? Retail Cosmetics Sales - Counter Manager Clinique Full Time:... - https://t.co/ByVZ18IE0M #makeup,0
test,667278416794787840,I'm at Starbucks in New York NY https://t.co/aXLqjplucs,0
test,667278613243232256,My niece is so hard to buy for. I brought her a beautiful pocketbook I got in Vietnam but the owner saw my face and alerted the police.,0
test,667278655144390660,We coordinate.... #twining  @thereallumidee ...  @ThaQueenAHearts .... #lesouknyc   HBD shampoo_ynvs… https://t.co/uFNCb2xKjg,0
