throw(ing|)\s?(u|o)p,653785283671027712,My poor little Caleb is so sick2am he woke up throwing up #adayinthelifeofcaleb… httpstcopTsPv9RIAF,0
throw(ing|)\s?(u|o)p,654538916117258240,I will throw up,1
throw(ing|)\s?(u|o)p,653760377201795072,Brb throwing up,1
throw(ing|)\s?(u|o)p,652298129476333568,I'm already on the verge of throwing up thinking about these playoff games,0
throw(ing|)\s?(u|o)p,654314578717753345,this kid on the front row literally keeps LOUDLY hacking up spit and idk what to do I'm going to throw up omg,0
throw(ing|)\s?(u|o)p,654816109762248705,Just ate at a buffet in a casino. I've never wanted to throw up so bad. From starving to in pain in less than ten minutes. Ugh. 😫 #mistake,1
throw(ing|)\s?(u|o)p,655038754692841472,@Chrissie32NY that's the way to go. Just throwing options out there. Most people stand below the porch if you're looking for a spot.,0
throw(ing|)\s?(u|o)p,654512650743734272,I could throw up 😷,1
throw(ing|)\s?(u|o)p,654940063705358336,@IdealadyDiane & My Dad Collapsed & Throwing Up Blood He's In AV Hospital In LancasterCa.(661)948-5000 Dad & Wendy http://t.co/ZpRbgnrXVq,0
throw(ing|)\s?(u|o)p,652187766080405504,@daniellamaria93 you hate throw up!!! But you love pumpkin throw up! You love pumpkin!!! 🎃🎃🎃🎃🎃‼️‼️‼️💞💞💞💞💞😍,0
throw(ing|)\s?(u|o)p,655045812729217024,Just finished my workout sesh. Im out of breath about to throw up and i feel good. #Determined #gains #gainz #fitlife #workout #twerkout,0
throw(ing|)\s?(u|o)p,652272955267813376,UPDATE: I want to throw up so bad like all week but I think it's cause I have a stats test in 2 minutes cause it's getting worse BYE 😷,0
throw(ing|)\s?(u|o)p,654316635361292288,Deva is still throwing up lol,0
throw(ing|)\s?(u|o)p,652167683375390720,Throwing up big B's like I'm from Boston 👌🏾,0
throw(ing|)\s?(u|o)p,654597043554488320,@skeegan8808 Good morning Sharon! Friday is close. ☕️☕️💙🏈⭐️ #ThrowUpTheXThursday #DCFL #CowboysFam http://t.co/piXx7XeFN8,0
throw(ing|)\s?(u|o)p,654765555853856768,keep your nastiness away from me before I throw up,0
throw(ing|)\s?(u|o)p,653789554659295232,I hope that noise is you throwing up in the back yard Asshole,0
throw(ing|)\s?(u|o)p,654921773272600576,@Cellluussss @ConnorSmith808 every day is a new day. #CowboysNation #ThrowUpTheX,0
throw(ing|)\s?(u|o)p,654859847201083392,About to throw up,1
throw(ing|)\s?(u|o)p,654355275319635968,Someone next to me smells like grandma perfume and I might throw up,0
throw(ing|)\s?(u|o)p,653598862272262144,Can I throw up yet,0
throw(ing|)\s?(u|o)p,652288995423088641,@paradoxcrolly throw up your 3s for HMC,0
throw(ing|)\s?(u|o)p,654932012826886144,If I throw up one more time I'm pretty sure I'm going to die,1
throw(ing|)\s?(u|o)p,653752220857536513,Im so excited for Halloween Im gonna throw up,0
throw(ing|)\s?(u|o)p,654595065784987648,@MichelleSpurs Good morning Michelle and happy #ThrowUpTheXThursday ☕️☕️💙🏈⭐️ #DCFL #CowboysFam,0
throw(ing|)\s?(u|o)p,653758823954432001,Sometimes too much lovey dovey stuff will get me weirded out and make me wanna throw up Idk why,0
throw(ing|)\s?(u|o)p,655054278982135809,im sitting behind a girl who smells like dentist bubblegum toothpaste mixed with someone throwing up in a trashcan,0
throw(ing|)\s?(u|o)p,653810815410282500,Drink too much Liq too fast u gon throw upDrink too much lean too fast u going to sleep Exactly why I Dnt drink Liq often,0
throw(ing|)\s?(u|o)p,653655993478479872,I smell like um queso and salsa help me Im gonna throw up from smelling myself,0
throw(ing|)\s?(u|o)p,652280024263954432,Hope mookie didn't get me sick .. I feel like I gotta throw up ..,1
throw(ing|)\s?(u|o)p,654354026683871232,Ramseys teeth throwing up gang signs he's about to get himself jumped smh,0
throw(ing|)\s?(u|o)p,652289896128737281,When @JarofSwag tells you Chisholm has shrek music in their show and you and @lisaswagmartin throw up.,0
throw(ing|)\s?(u|o)p,652128890786177024,I want to throw up this makes me so mad  https://t.co/Gh5zShtXsF,0
throw(ing|)\s?(u|o)p,654784245068468224,Im watching BTN NETWORKS B1G Elite on ohio states 2014 national championship season throwing up O-H by myself screamin at the tv & shit #I-O,0
throw(ing|)\s?(u|o)p,654703326139842560,Everytime I look at you I feel the urge to throw up,0
pe(p|b)to\s?bi(s|ss)mal,653807379063042052,Someone posted todayReal men dont wear pink they eat itAll I could picture was a man in a pool full of Peptobismal with his shirt off,0
pe(p|b)to\s?bi(s|ss)mal,652075776137932800,@JackFire pepto bismal,0
pe(p|b)to\s?bi(s|ss)mal,654875683705847808,The count of Pepto Bismal @midnight  #CrapperBooks,0
pe(p|b)to\s?bi(s|ss)mal,652290720552910848,I said my stomach hurt and my cowo ker went and got me pepto bismal lol,1
pe(p|b)to\s?bi(s|ss)mal,654782330326790144,Dodger fans stocking up on anti-depressants alcohol hotdogs Coke Peptobismal Advil just in case.,0
pe(p|b)to\s?bi(s|ss)mal,654297473331130368,@shescreamnile  big ass pepto bismal bottle 💀💀,0
head(a|e)(che|k),652195647706296320,When you got a mad headache 🙄😪,0
head(a|e)(che|k),654466265558478848,Headache,0
head(a|e)(che|k),654803779871641605,Worst headache ever,0
head(a|e)(che|k),654326925247164416,Damn IPA's i have a headache,0
head(a|e)(che|k),654372216600195073,Fucking headache💆🏽,0
head(a|e)(che|k),654329732297818112,I'm one of those crazy people who does workout classes in the middle of the day. Endorphins = no headaches.,0
head(a|e)(che|k),653827234839433216,Meanest headache Ive had in a while,0
head(a|e)(che|k),652306023353614336,I am sick of being sick every day with these headaches to the point where I just want to take Advil with a shot because water doesn't work,0
head(a|e)(che|k),654412095321079808,this headache + these kids = not cool,0
head(a|e)(che|k),653653285606330368,republicans give me a headache,0
head(a|e)(che|k),654525264425123841,I've had a headache for 3 days straight now :/,0
head(a|e)(che|k),654816877802188800,Update: still have a headache still have to write my essay still have to pack and find time to go to sleep.,0
head(a|e)(che|k),653782357212729344,I have a headache,0
head(a|e)(che|k),654504485327273984,This headache 😩,0
head(a|e)(che|k),653608217914830849,I have a headache  This isnt going to be fun,0
head(a|e)(che|k),652310061964877824,Reading for tomorrow's test is giving me a headache 😖,0
head(a|e)(che|k),653760977167499264,Hate how I get so many headaches,0
head(a|e)(che|k),654748057980944384,This headache is literally killing me,0
head(a|e)(che|k),654300631553974272,this sharpie giving me a headache.,0
head(a|e)(che|k),654846397993373696,Atlanta is giving me a fucking headache right now,0
head(a|e)(che|k),652281490621927424,My nap was alright my headache went away though which is good,0
head(a|e)(che|k),653693884422184960,@MENTION I love you  makes up for me picking on your for having that headache that was a stomachache,0
head(a|e)(che|k),655027222626086916,This headache stays with me 24/7 why,0
head(a|e)(che|k),654495239944572929,Goodnight im too tired & gotta headache.,0
head(a|e)(che|k),653756991618183168,This headache gots to go,0
head(a|e)(che|k),654496494154842112,All this is becoming a headache and stressful  no sleep .. I need some balance in my life 🙇🏽 a boyfriend would be nice,0
head(a|e)(che|k),654856505179508736,Headache ain't no joke rn,0
head(a|e)(che|k),653708873006583808,Fat headache  just gonna chill in the car till my mom gets out,0
head(a|e)(che|k),653699989491748864,I have a headache,0
head(a|e)(che|k),654383387860307968,@MakenzieStailey I have a headache and yeah the minions/ peanut gallery can do that lmfao,0
head(a|e)(che|k),652133175536185346,Fat ass headache 😖,0
head(a|e)(che|k),654389727794073600,I love it when u give me head I h8 it when u give me headaches,0
head(a|e)(che|k),652210509874372608,this headache of mine is going to be the death of me 😓,0
head(a|e)(che|k),652083793277222912,I have the biggest headache,0
head(a|e)(che|k),654864771586654209,hey! don't hit ur head on things when ur havin an episode bc when ur feeling good again it will just be a headache HAHA jokes w/ cass,0
head(a|e)(che|k),655079715359686656,these headaches i have been getting lately are fucking me up....,0
head(a|e)(che|k),654838207754825728,Gonna Try To Sleep Before This Headache Gets Worse ☹😴,0
head(a|e)(che|k),654534585989079040,Lol @ me for taking a nap to try and get rid of a headache just now waking up and still having yet to study for my quiz tomorrow.,0
head(a|e)(che|k),654802339224686592,headache gonzo. ☺️😏,0
head(a|e)(che|k),654297010212704256,Starting this morning off with an excruciating headache plus a side of nausea. Why am I at school again?,0
head(a|e)(che|k),654456119507599360,Have a huge headache.,0
head(a|e)(che|k),653740941371666436,Oh my god where tf this headache come from,0
head(a|e)(che|k),653773872660021249,@MENTION yeah this weekends already been stressful for me I still have a headache from last night Id thought it go away by now,0
head(a|e)(che|k),653610783360704512,Not even smoking is making my headache go away wtf,0
head(a|e)(che|k),653813667289395200,Ive had a headache for like the past week,0
head(a|e)(che|k),653641013895020546,Ive got a massive headache,0
head(a|e)(che|k),653624353020473344,Been having headaches lately,0
head(a|e)(che|k),653553090155663360,These headaches are gonna kill me #justshootme #thetdontstop,0
head(a|e)(che|k),654830050089549824,I have the worst headache 😣,0
head(a|e)(che|k),654426264124588032,My adrenaline was up and now I have a headache of how pissed I am,0
head(a|e)(che|k),654985534155169792,This headache has not gone away yet...,0
head(a|e)(che|k),653758481258835968,Have a huge headache,0
head(a|e)(che|k),654594574925570048,really gotta headache,0
head(a|e)(che|k),654327418161917954,Sorry #Twitter #friends #rants—#toxic #fumes in my #apartment today #unbearable !! #headaches #sick #vomit #windows all open !! #Estatefraud,0
head(a|e)(che|k),653561494320230401,ugh this headache though,0
head(a|e)(che|k),654537628780355584,This headache is not letting me sleep,0
head(a|e)(che|k),654715415831015425,This headache 😩,0
head(a|e)(che|k),654475984763117568,I've been driving for the past 6 hours I have a headache lol,0
head(a|e)(che|k),652145990326071296,Headaches for dayss 😕😒,0
head(a|e)(che|k),654710865971666944,My day has barely started and I have the worst stress headache already. 💆🏻,0
head(a|e)(che|k),654482095130042368,I. Have. The. Biggest. Headache. Ever.,0
head(a|e)(che|k),653720554927554560,Finally after 4 hours got the warsat on Mars to drop Talk about a headache #Fthat,0
head(a|e)(che|k),654294569421410305,@moniboyce Oh Man.. do I have a Blistering-Headache right now  *laughing my ass off*I'm picking up my car right this second. #WishIWasInBed,0
head(a|e)(che|k),653634748020035584,@MENTION Hi sorry about your headache You should check out this link @LINK  could help,0
head(a|e)(che|k),654980265123688449,I hope today is headache free,0
head(a|e)(che|k),654462839726280704,People give me headaches fam,0
head(a|e)(che|k),653760575013416960,This headache is killing me,0
head(a|e)(che|k),654301188372893696,I woke up with a headache great morning so far,0
head(a|e)(che|k),653704747296391168,I always tell myself that its not worth the headache or the heartbreak being in something that will disrupt my peace,0
head(a|e)(che|k),653682096649572352,This headache is on another level,0
head(a|e)(che|k),654403994299691008,I have a headache... #fucktoday,0
head(a|e)(che|k),654839815611944960,And this headache isn't helping,0
head(a|e)(che|k),654537616444948481,I have such a bad headache.,0
head(a|e)(che|k),654553338269175810,I have a headache from blowing balloons.,0
head(a|e)(che|k),654796131835052032,Slightly  have a headache,0
head(a|e)(che|k),653839489077370881,this headache craaaaazy,0
head(a|e)(che|k),653594887137439744,Trying to poop with a splitting headache is rough,0
head(a|e)(che|k),654306854336462848,i feel a headache comin on... 😒,0
head(a|e)(che|k),653823584595496960,Jump off a bridge head first RT @MENTION besides pain killers any other ways to help a headache,0
head(a|e)(che|k),654515339468783616,I HAVE A HEADACHE AND HE BETTER BRING MY GOODYS OR IMMA KICK HIS ASS!,0
head(a|e)(che|k),652158905426952192,I woke up with a headache:((((,0
head(a|e)(che|k),652082616909234176,Also I cried so hard to my mom about stress and how my thoughts are all over the map that I now have a headache why.,0
head(a|e)(che|k),654857130499948544,major headache,0
head(a|e)(che|k),654994007081230336,@Shadyhere that's why I stay in my lane and avoid the headache.... Smh,0
head(a|e)(che|k),654465443801862144,Someone smells like cigarettes and it's giving me a headache,0
head(a|e)(che|k),654767808052490243,Never mind again? Am I just making assumptions or... I don't know I have a headache I need to take a nap,0
head(a|e)(che|k),655067095793848320,i have the worst headache oh my god,0
head(a|e)(che|k),654474276435791872,Empire be giving me a headache I gotta re watch 💀,0
head(a|e)(che|k),653591825844932608,Im getting a headache,0
head(a|e)(che|k),654641513654190081,Headache✅ no voice ✅ pizza box✅ no money ✅.  Musta been a great night,0
head(a|e)(che|k),654419182449246209,I have a headache i hurt everywhere i have a stuffy nose and im freezing.. i need ashlee asap,0
head(a|e)(che|k),652189742990135296,boys gives me headaches,0
head(a|e)(che|k),654928610768252928,I have such a big headache.,0
head(a|e)(che|k),654472078293385221,Headache...early night for me,0
head(a|e)(che|k),654966052162506752,worst headache ever,0
head(a|e)(che|k),653718957208301568,Ive had a headache all day,0
head(a|e)(che|k),652157842036625409,have the worst headache humanly possible. if the medicine doesn't work bullet it is.,0
head(a|e)(che|k),655009585783250944,Where the hell did this headache come from?? 😖,0
head(a|e)(che|k),654836590431313921,Dying of this headache,0
head(a|e)(che|k),652263890911371264,Got a major headache😩,0
(c|k)ram(p|b)s,654946333699145728,These cramps hurt so bad woke me out my MF sleep,0
(c|k)ram(p|b)s,652285466264358912,Yeah no these cramps right now aren't working out for me.,0
(c|k)ram(p|b)s,653624847759609856,These cramps have made my day miserable,0
(c|k)ram(p|b)s,652121599307460608,OMGGGGG THESE CRAMPS,0
(c|k)ram(p|b)s,652219957095219200,Cause of death: cramps,0
(c|k)ram(p|b)s,654800941988732928,Cramps tho ? Reallllllllly like not today bruh,0
(c|k)ram(p|b)s,654727957215186946,Dying from cramps. Yay. 😊😊,0
(c|k)ram(p|b)s,652113405931687936,rival game today and i got cramps 😐,0
(c|k)ram(p|b)s,652175335358754816,ok so I have really bad cramps right now and I think this might explain why I was being so emotional & felt so sick yesterday,0
(c|k)ram(p|b)s,654480527836246016,can't wait for these cramps to go away 🙌,0
(c|k)ram(p|b)s,654377743283425280,Cramps are killing me rn 😐😩,0
(c|k)ram(p|b)s,654729019800182785,Okay ladies best over the counter pain reliever for menstrual cramps? 😖,0
(c|k)ram(p|b)s,652245827935670272,Closed captioning said Jose Bautista has the craps and couldn't go back out. I think they meant cramps.,0
(c|k)ram(p|b)s,653593761742589954,the moments when my cramps are so bad I cant even sleep are moments I dont want to be living,0
(c|k)ram(p|b)s,653820565283667968,Mother natures bitch ass coming thru with cramps  head aches,0
(c|k)ram(p|b)s,654885341657190400,These cramps aren't letting me sleep :(,0
(c|k)ram(p|b)s,654320626879041541,#firstworldproblems I'm out of ink for my fountain pen. I had a dream someone gave me a pen with ink. My hand cramps with ballpoint pens.,0
(c|k)ram(p|b)s,654589432675237892,God fucking cursed me with the worlds worst cramps,0
(c|k)ram(p|b)s,653650977954725888,Back cramps,0
(c|k)ram(p|b)s,653760373632315392,Realllllly want cuddles right now but my cramps are too bad to even move from my bed #killmenow,0
(c|k)ram(p|b)s,652215689747431424,@omgitsbrayan fuck you try sitting in class all day while having cramps then come complain to me about staying in school🐸☕️,0
(c|k)ram(p|b)s,653589111639404544,my cramps are the death of me today,0
(c|k)ram(p|b)s,654315032419762176,These cramps are no joke .. At all.,0
(c|k)ram(p|b)s,653622710375972864,cramps cramps cramps,0
(c|k)ram(p|b)s,654418014079729664,plus I got cramps 😡🔪,0
(c|k)ram(p|b)s,655054806374031360,& bring on the cramps 😖😖😖,0
(c|k)ram(p|b)s,655025989492195328,sorry it's just these cramps https://t.co/i2L1bYYgDA,0
(c|k)ram(p|b)s,65534147,Cramps never had me feeling m like this 😁😖,0
(c|k)ram(p|b)s,654981144002351104,cramps holy mother of cramps. what did I do to deserve this?!,0
(c|k)ram(p|b)s,653659249747300352,these cramps will be the death of me at work,0
(c|k)ram(p|b)s,654991942019715072,These cramps are killing me,0
(c|k)ram(p|b)s,654804887692185600,Always the  fuckin cramps god dammit  😠,0
(c|k)ram(p|b)s,652305170857127936,the spoopiness gave me cramps @fotozap http://t.co/FQUmLMlOLe,0
(c|k)ram(p|b)s,654824610538606593,why are cramps a thinggggg fuck 😩,0
(c|k)ram(p|b)s,652056090494894080,cramps are so 🔪🔪🔪🔪🔪!,0
(c|k)ram(p|b)s,653696123970818049,period cramps are worse than stubbing your toe,0
(c|k)ram(p|b)s,652250066745339904,I've had the same cramps since last night and they won't go away someone send help,0
(c|k)ram(p|b)s,652260382271082496,I want cramps some1 cuddle me and bring me ice cream 😭😭😭,0
(c|k)ram(p|b)s,654944233137291264,I'm in so much pain I can feel my heart beating out of my chest fuck cramps man😖😖😖😖,0
(c|k)ram(p|b)s,654790903823904769,my cramps are so bad rn I feel like I'm giving birth to satan and his twin,0
(c|k)ram(p|b)s,653676524646866944,Worlds worst cramps but treadmill here I come The grind dont stop Ever,0
(c|k)ram(p|b)s,654979204577107969,CRAMPS 😐😖,0
(c|k)ram(p|b)s,652291993830223873,Cramps make me want to just lay down all day 😓,0
(c|k)ram(p|b)s,655093621612351489,It's simp weather and I have cramps like what a wrong day,0
(c|k)ram(p|b)s,655065431904878592,Need boo so he can give me back rubs  cuz these cramps are a bitch,0
(c|k)ram(p|b)s,652087418141609985,bad cramps onna school day ain't wassup bruh 😩😒,0
(c|k)ram(p|b)s,654848266815840256,cramps are the worst,0
(c|k)ram(p|b)s,652146304890507264,When the cramps kicking your ass 😩,0
(c|k)ram(p|b)s,652194512996048896,Cramps 👎🏼,0
(c|k)ram(p|b)s,652058108252983296,Having the worst cramps ever 😭,0
(c|k)ram(p|b)s,654716004015079424,Ugh my cramps hurt so bad 😭😭,0
(c|k)ram(p|b)s,652311919500484608,I fuckin hate cramps wtf ugh ew,0
(c|k)ram(p|b)s,653785753701318656,Cramps this month about to be the death of me Im already dealing sigh pre cramps,0
(c|k)ram(p|b)s,652234804293795840,@greggutfeld The Cramps were a national treasure yessir...,0
(c|k)ram(p|b)s,652297302070153220,Calf muscle Cramps hurt so bad 😭,0
(c|k)ram(p|b)s,654969014888890368,Woke up with the worst Cramps ever 😭😭,0
(c|k)ram(p|b)s,652085577433509888,I'm gonna like start crying cause these cramps are rly bad lol 😭,0
(c|k)ram(p|b)s,652213353654284288,I hate cramps 😭,0
(c|k)ram(p|b)s,654426576541585408,Cramps are just the greatest thing in the world😊😊😩😩,0
(c|k)ram(p|b)s,654904498368983040,Can my cramps like not ?????,0
(c|k)ram(p|b)s,652292447054262272,Foot cramps are the worst type of pain,0
(c|k)ram(p|b)s,653739319396577281,These cramps mann,0
(c|k)ram(p|b)s,654845845616107520,These cramps are killing me😭😩,0
(c|k)ram(p|b)s,654701580713750529,I haaaate cramps,0
(c|k)ram(p|b)s,654902200980770816,i have the worst cramps in the world rn,0
(c|k)ram(p|b)s,655099352650678273,Cramps rn omfg,0
(c|k)ram(p|b)s,654875258357460992,Cramps 😑😑😑😑😡,0
(c|k)ram(p|b)s,652324415234023424,These cramps 😭😭,0
(c|k)ram(p|b)s,652305515519721472,When ur back chest and cramps r too much to handle 😭 go away pls 😭,0
(c|k)ram(p|b)s,654294203560783872,Going home seriously have bad cramps ! Stupid period !,0
(c|k)ram(p|b)s,654705353460813824,These are the worst cramps I've had in a long time... I'm dying.,0
(c|k)ram(p|b)s,654747632607236096,@mocramps aha thanks Mo! Glad to see the worst picture ever is still going around!😂,0
(c|k)ram(p|b)s,652326227592613889,Cramps😩😩!!!!!,0
(c|k)ram(p|b)s,653603030621921280,Yooooooooo these cramps are a force what the FUCK,0
(c|k)ram(p|b)s,654341057275129856,OMG SOMEONE SAVE ME FROM THESE HORRIBLE CRAMPS 😭,0
(c|k)ram(p|b)s,652154460156727296,CRAMPS ARE THE WORSF,0
(c|k)ram(p|b)s,655023819157958656,cramps suck ass,0
(c|k)ram(p|b)s,654525715157766144,Foot cramps be the worst bruh I swear,0
(c|k)ram(p|b)s,652069772482486276,Cramps = not trying :),0
(c|k)ram(p|b)s,654488503800201216,I used to go to the hospital cause I had cramps. 😂😂,0
(c|k)ram(p|b)s,655067049786478592,These cramps are no joke🙅🏻❌,0
(c|k)ram(p|b)s,654993856920997888,worst fucking cramps.,0
(c|k)ram(p|b)s,654736962016776193,dying bc cramps,0
(c|k)ram(p|b)s,652170682046902274,i have the worst cramps in the world omg,0
(c|k)ram(p|b)s,652126388250542080,cramps😣😖🔫,0
(c|k)ram(p|b)s,654534868777304064,yay for cramps & back pains 😋,0
(c|k)ram(p|b)s,653703940643627008,these cramps are killing me thank god im off today,0
(c|k)ram(p|b)s,654814433550594048,the feeling after cramps go away >>>>,0
(c|k)ram(p|b)s,654806901813739521,Hate having cramps,0
(c|k)ram(p|b)s,653538876120629248,@MENTION cramps why you gotta be so rude,0
(c|k)ram(p|b)s,654959022877970432,When bae says he'll come over & cuddle you because you're cold & have cramps. Alright.,0
(c|k)ram(p|b)s,655058235255357441,these cramps are killing me,0
(c|k)ram(p|b)s,652307375890780161,Cramps are killin me 😩,0
(c|k)ram(p|b)s,654769097054384128,You fuckin niggas while you got cramps. Talkin bout eat the groceries bitch you on food stamps.,0
(c|k)ram(p|b)s,653637623706030080,dying from cramps rn,0
(c|k)ram(p|b)s,654841256556810240,This cramps are no joke,0
(c|k)ram(p|b)s,653618539430027265,Why are cramps a thing,0
