"ichi umi",6.67480779962892E+17,"I'm at Beneath IchiUmi in New York NY https://t.co/qqI32FnFvW",TRUE,1
"ichi umi",6.68642851178291E+17,"??? #sisters @trishaaaayyyy @krishnamarie22 @ IchiUmi - Japanese Sushi… https://t.co/bJXpOzkbMt",TRUE,1
"ichi umi",6.67480815811625E+17,"I'm at @IchiUmiNyc in New York NY https://t.co/oKR6tx3wmf",TRUE,1
"ichi umi",6.68965023067304E+17,"I'm at @IchiUmiNyc in New York NY https://t.co/fhoEnrlAs3",TRUE,1
"ichi umi",6.68571509716292E+17,"Japanese buffet?  Hell yes. @ IchiUmi - Japanese Sushi and Seafood Buffet https://t.co/AKFjHfLMEU",TRUE,1
"ichi umi",6.67862188552495E+17,"I'm at Beneath IchiUmi in New York NY https://t.co/RYocSaiSig",TRUE,1
"ichi umi",6.68647167217783E+17,"Ice cream!! ? @ IchiUmi - Japanese Sushi and Seafood Buffet https://t.co/op27YBqwdu",TRUE,1
"cafe y",6.69502758945468E+17,"@JessMeliton @Espetoblog cafe y Tabaco...",FALSE,0
"cafe y",6.68108239599366E+17,"En Casa d mi      MADRESITA  Tomando Cafe y Almuerso ??? https://t.co/bVbVGUKCKn",FALSE,0
"joy burger bar",6.68531856934109E+17,"#Disappointing service @joyburgerbar & @menupages! Prices were posted wrong & #joyburgerbar refused to honor them. #Terrible restaurant #NYC",FALSE,1
melao,6.68252939337773E+17,"Estoy ready para trabajar ???? @ Melao Night Club https://t.co/ZFe148z0Nf",TRUE,0
melao,6.70018402195366E+17,"Esta noche.lis veo en club melao @ The Bronxx NYC https://t.co/bbsNqjuTVN",TRUE,0
melao,6.68562506516828E+17,"Esta noche todo mundo a bailar en Club melao con la presencia del grupo… https://t.co/N952ClxuhG",TRUE,0
melao,6.68253275515417E+17,"Hoy gana canelo se bebe y fuma hookah ??????? @ Melao Night Club https://t.co/L0mhhmR4WW",TRUE,0
melao,6.68695705423249E+17,"Con la amiga dolly rojas. En club melao @ Melao Night Club https://t.co/xUq15Ku73n",TRUE,0
melao,6.70026817122787E+17,"I'm at Melao Barber Shop in Brooklyn NY https://t.co/FrOjz7aqht",TRUE,1
melao,6.6759115784566E+17,"Domingo ptecenta de boletos en club melao abierto los 7 dias @ Jackson… https://t.co/1ltJOrhOOW",TRUE,0
melao,6.67563675352506E+17,"Mi compa de visita en el trabajo gracias Bro José @ Melao Night Club https://t.co/TlsnEBvOno",TRUE,0
melao,6.69081307759022E+17,"Encontrando viejos amigos del ambiente musical en ny @ Melao Night Club https://t.co/xquTWwd2Td",TRUE,0
melao,6.68696069354578E+17,"Los bibys en accion club melao @ Melao Night Club https://t.co/OCP8Ql3oJH",TRUE,0
"ocean grill",6.67890933418078E+17,"Montauk oysters in New York with my girls ???????? @ Ocean Grill https://t.co/xTe89G34fY",TRUE,1
"ocean grill",6.68068842883666E+17,"Last nights sushi #insane #spicytuna #eisenbull2016 @ Ocean Grill https://t.co/myS6CDMWle",TRUE,1
"ocean grill",6.69750629015814E+17,"I love my #sister #babysister for life!! At #dinner at #oceangrill for #thanksgiving #thanksgivingday… https://t.co/B1u862E06d",TRUE,1
"ocean grill",6.69746408874836E+17,"Finally we got it https://t.co/e3YSWPokSm With my #sister and my #BFF at our #dinner at #oceangrill for… https://t.co/wDTxZgxtlu",TRUE,1
"ocean grill",6.69740519359017E+17,"Having the most amazing #sushi At #oceangrill for #thanksgiving #thanksgivingday #upperwestside #uws… https://t.co/GmXavj2yTW",TRUE,1
"ocean grill",6.69752429185905E+17,"After an amazing #dinner at #oceangrill walking down my neighborhood with my love E. The streets… https://t.co/iXDi6TZbgy",TRUE,0
"95 south",6.69945785434292E+17,"Happy Thanksgiving! @ Interstate 95 South Cross Bronx  Expressway https://t.co/d5rpAQ958u",TRUE,0
"conti's pastry shoppe",6.69941438218707E+17,"No holiday would be complete without a pie (or 3) from Conti's. (@ Conti's Pastry Shoppe - @contipastryny) https://t.co/nKYlpbhEF9",TRUE,1
"conti's pastry shoppe",6.69578618734051E+17,"I'm at Conti's Pastry Shoppe - @contipastryny in Bronx NY https://t.co/Vj6gqPw6Dv",TRUE,1
"crepe sucre",6.67722989446799E+17,"Nutella anyone?! ? #BreakfastOfChampions #Nutella #WeLoveCrepeSucreNYC #CrepeSucreNYC #Authentic… https://t.co/bH9KyRBHmZ",TRUE,0
"el camion cantina",6.68232423159788E+17,"Delicious burrito and hibiscus margarita at @ElCamionCantina Fri night.  Thank for getting that tripod back to me! #foodie #delicious",FALSE,1
"el camion cantina",6.67840425630302E+17,"I'm at El Camion Cantina in New York NY https://t.co/VjDAEqMRyj",TRUE,1
"dinosaur bar-b-que",6.70293012921115E+17,"I'm at Dinosaur Bar-B-Que - @dinosaur_bbq in Rochester NY https://t.co/dV1FBkQyh9",TRUE,1
"dinosaur bar-b-que",6.68591030254625E+17,"I'm at Dinosaur Bar-B-Que - @dinosaur_bbq in New York NY https://t.co/1C29ejg9Cp",TRUE,1
"dinosaur bar-b-que",6.68212105502441E+17,"Oh yeah . . @NewYorkWilson (@ Dinosaur Bar-B-Que - @dinosaur_bbq in Rochester NY) https://t.co/pp1tzvdkIJ",TRUE,1
"dinosaur bar-b-que",6.67851302542668E+17,"I got takeout from here. So this qualifies as a check in (@ Dinosaur Bar-B-Que - @dinosaur_bbq in Rochester NY) https://t.co/YlnWkGjUQs",TRUE,1
"dinosaur bar-b-que",6.67523261094339E+17,"I'm at Dinosaur Bar-B-Que - @dinosaur_bbq in New York NY https://t.co/ol4To9eno4",TRUE,1
"dinosaur bar-b-que",6.67521733885317E+17,"I'm at Dinosaur Bar-B-Que - @dinosaur_bbq in New York NY https://t.co/6bTUGSyBqb",TRUE,1
"jerk hut",6.69328223235371E+17,"I'm at Jerk Hut Express in Elmont NY https://t.co/lzqC4A7UIn",TRUE,1
"jerk hut",6.68987523637604E+17,"I'm at Jerk Hut Express in Elmont NY https://t.co/q9dpUTGYcM",TRUE,1
"jerk hut",6.67516576409772E+17,"I'm at Jerk Hut Express in Elmont NY https://t.co/BbCCGusEif",TRUE,1
"jerk hut",6.68965830584046E+17,"I'm at Jerk Hut Express in Elmont NY https://t.co/sPLYi3zFnO",TRUE,1
"mama's empanadas",6.69370377018167E+17,"The mac & cheese empanada from Mama's Empanadas is one of life's greatest gifts",FALSE,1
cotenna,6.67953037877604E+17,"@gilliansagansky ? we ?? you cc: raahhkel & ? @liveloudly @ Cotenna https://t.co/WURODwQ8WB",TRUE,0
"google chelsea market",6.68812381431181E+17,"I'm at @Google Chelsea Market in New York NY https://t.co/5K0jma1VOL",TRUE,1
"juicy lucy",6.67907530014728E+17,"#juicylucy (at @WhitmansNyc in New York NY) https://t.co/7HTP7BFiNl https://t.co/NBjvpEi7g1",TRUE,1
"kailash parbat",6.68475605516616E+17,"At my favorite restaurant #KailashParbat on Lexington Ave for a bite before grocery shopping (so I don't buy too much!). #thanksgivingprep",FALSE,1
"kailash parbat",6.6847701757114E+17,"Hooray! #lunch !! @ Kailash Parbat https://t.co/dHobYaywvn",TRUE,1
"black iron burger",6.69203897400082E+17,"I'm at Black Iron Burger - @blackironburg7 in New York NY https://t.co/fRa3u5X3HY",TRUE,1
"black iron burger",6.6967068043948E+17,"Lunch today. Waited a bit for it but a TASTY turkey burger #HighlyRecommend (@ Black Iron Burger - @blackironburg7) https://t.co/Ykx7KVhFGd",TRUE,1
"black iron burger",6.67907232638611E+17,"@BlackIronBurger Waited extra for our check tonight while watching the server smoke a joint with friends outside. :/",TRUE,1
"black iron burger",6.68976882935796E+17,"C (@ Black Iron Burger - @blackironburg7 in New York NY) https://t.co/7xaVBQN2xb",TRUE,1
"black iron burger",6.67907723439292E+17,"@BlackIronBurger …and he didn’t wash his hands after smoking his joint. Really disappointed guys. EV location tonight.",TRUE,1
"fools gold",6.6863714465579E+17,"Aaron Carter Teases Comeback Single #FoolsGold -- https://t.co/SMPEXetKPh https://t.co/LbbhDIQr8N",FALSE,0
"fools gold",6.69331698807534E+17,"Crazy killer tacos tonight at #foolsgoldnyc - duck & pork belly = KABOOOOOOM #foodporn #foodpornnyc… https://t.co/xuMd08nVU8",TRUE,0
"fools gold",6.67894143419576E+17,"Drinking a Snake River Zonker Stout by @snakeriverbrew at @foolsgoldnyc — https://t.co/0ioVUbNddj",TRUE,1
"fools gold",6.69349828300706E+17,"Gusher @foolsgoldnyc @patricksbeer @sixpoint #sixpoint #diesel #craftbeer #beerandthecity @ Fools… https://t.co/Nr0SDBK4iI",TRUE,1
"fools gold",6.67870769779761E+17,"@FoolsGoldNYC Love the new food menu! /cc @danmaccarone",FALSE,1
"fools gold",6.68541922366108E+17,"? and ? @ Fools Gold NY https://t.co/GRVUo99T2b",TRUE,1
"fools gold",6.69314343624958E+17,"Good beer @teelingwhiskey #giddyup - Drinking a Bang Bang Dudley by @sixpoint at @foolsgoldnyc  — https://t.co/33DddinU9K #photo",TRUE,1
"fools gold",6.68490854072508E+17,"I'm at @FoolsGoldNYC in New York NY https://t.co/hgDWCnLyhN",TRUE,1
"fools gold",6.69213134314426E+17,"Tonight Back in Black. @FoolsGoldNYC @PatricksBeer https://t.co/9rlKyUL75V",FALSE,1
"fools gold",6.67796534168285E+17,"Aw yeah!!! It's Friday and happy hour at Fools Gold starts at 4pm! Come by for some beer and the new menu!!! https://t.co/xvcno1gAx0",FALSE,1
"rego park sake",6.68862157270983E+17,"I'm at Rego Park Sake Sushi in Rego Park NY w/ @ifanzito https://t.co/clsbKN4Uaq",TRUE,1
baekjeong,6.68217032295477E+17,"#hite @ Kang Ho Dong Baekjeong - Koreatown NYC https://t.co/uaCjWArV8f",TRUE,1
baekjeong,6.69719567329985E+17,"Why not start Thanksgiving with some gusto? @ Kang Ho Dong Baekjeong - Koreatown NYC https://t.co/kqGoZBDY4l",TRUE,1
baekjeong,6.68269269310812E+17,"K-town meat magic at baekjeongnyc. @ Kang Ho Dong Baekjeong - Koreatown NYC https://t.co/vyhFsjQmIc",TRUE,1
baekjeong,6.68214238893228E+17,"#now #korean #bbq @ Kang Ho Dong Baekjeong - Koreatown NYC https://t.co/VjpJIgczcI",TRUE,1
baekjeong,6.67417388997038E+17,"Long is getting excited about the k-town BBQ lunch post tasting @ Kang Ho Dong Baekjeong - Koreatown NYC https://t.co/WwuaESirsJ",TRUE,1
baekjeong,6.68216429460763E+17,"#next #korean #bbq @ Kang Ho Dong Baekjeong - Koreatown NYC https://t.co/pem2fAlVfw",TRUE,1
baekjeong,6.68936289383817E+17,"Korean bbq @ Kang Ho Dong Baekjeong - Koreatown NYC https://t.co/mK0kvZrvKc",TRUE,1
baekjeong,6.67784422536688E+17,"Last night's dinner was #onfire. #baekjeongnyc #koreanbbq #nyc @ Baek Jeong https://t.co/DYFkETYDk6",TRUE,1
guantanamera,6.68631238505206E+17,"??? @ Guantanamera Restaurant https://t.co/WVFj93vfbI",TRUE,0
guantanamera,6.67747856938349E+17,"#guantanamera by Travis Mullenix @ Brooklyn New York https://t.co/QhPKZtPQ4i",TRUE,1
"root & bone",6.6856177307163E+17,"A yummy way to close out the weekend (@ Root & Bone - @rootnbonenyc in New York NY w/ @sammiejoy) https://t.co/kPrfFov0sl",TRUE,1
"root & bone",6.68149901654626E+17,"Holy adorable deviled eggs @ Root & Bone NYC https://t.co/0MctEqWqXM",TRUE,1
circa,6.67345745058599E+17,"@TravisACarr This isn't even a joke this was a direct quote of you circa 2008.",FALSE,0
circa,6.68518126020116E+17,"I should add my bae John Hawkes Cary Fukunaga and eternal life ruiner James Spader circa 1990...",FALSE,0
circa,6.68141982355583E+17,"Happy Birthday to #mybro  @mclusr  #Hotboxing circa 1984    #Triptych 1 @ Bushwhick Brooklyn https://t.co/R9ioxpCLcY",TRUE,1
circa,6.68884316613685E+17,"What is this #bushwick #brooklyn circa '75? Spotted on Moffat St. Little Lila Levy wonders what's going on. https://t.co/H2ZqO7RXdv",FALSE,0
circa,6.68312091045069E+17,"40-min lighting round on state of #AI circa late 2015. I recommend not because I agree. Nice 3-way discussion... https://t.co/g3SrNm1mcg",FALSE,0
circa,6.6811374132677E+17,"Human Octopus circa 1940.  #coneyisland #brooklynmuseum @ Brooklyn Museum https://t.co/nZHSdDVdii",TRUE,1
circa,6.68187682678247E+17,"5:00PM - circa 3PM. Autumn leaves KCRW a book and a cup of joe. #GoodAfternoon #weekend @ Shelter… https://t.co/hm0YS8AKwz",TRUE,0
circa,6.6970797824161E+17,"Goin for that vintage look that circa 2008 type selfie https://t.co/FmSNm5vfUt",FALSE,0
circa,6.69691492529807E+17,"Sean Patrick Thomas circa 2001 is such a dream boat",FALSE,0
circa,6.67347693497426E+17,"@emilysteel @shannonpareil Palo Alto circa 2008",FALSE,0
"shanghai cafe deluxe",6.6762472548549E+17,"Taking an impromptu #xlb pit stop ?   #shanghaicafedeluxe #nyceats #chinatown #nyc #newyork… https://t.co/i4nDx2TAaM",TRUE,0
bondurants,6.67426912231363E+17,"I'm at @BondurantsNyc in New York NY https://t.co/6gwEdp4nww",TRUE,1
bondurants,6.68060538543346E+17,"Take 1...#fail @ Bondurants https://t.co/f9sEfv4gMI",TRUE,1
bondurants,6.68060687260783E+17,"Take 2... #fail @ Bondurants https://t.co/IIr5OcTEbt",TRUE,1
bondurants,6.68060846505902E+17,"Take 3... #success @ Bondurants https://t.co/G5YuB4YEmF",TRUE,1
"la lanterna di vittorio",6.68278218739225E+17,"Great time with a great family tonight! ?? #NYC @ La Lanterna di Vittorio https://t.co/S9EJOpJCcq",TRUE,1
"brown sugar",6.70035190920688E+17,"And my fingerling potatoes (left) and sweet potatoes with brown sugar and butter (right).. https://t.co/0yrkdVFPRX",FALSE,1
"brown sugar",6.695852980456E+17,"#knefe #knefeh #semolina #cheese #cheesecake #burata #buratta #brownsugar #syrup #lebanese… https://t.co/Pw3bH3xNkx",TRUE,0
"brown sugar",6.69516347424961E+17,"Stop in and see Gina at Brown Sugar Pastries for #smallbusinesssaturday at #thehungerford. Yummy!! @… https://t.co/Ksy0CANI2R",TRUE,0
"brown sugar",6.68603829974376E+17,"@_lesbiTREN Looking like the finest brown sugar in the raw in your avi. How you & baby girl been?",FALSE,0
"brown sugar",6.68980721353101E+17,"Snickerdoodle & Brown Sugar OH MY LORD @ The Meatball Shop - Williamsburg https://t.co/VmrZXJ9eg6",TRUE,1
"brown sugar",6.6946127925862E+17,"Morning! #coffee w/ cream nutmeg &  brown sugar times 2 cause I'm also brown sugar! #gratitude ? https://t.co/yWaj0l1rmy",FALSE,0
"brown sugar",6.68943043244876E+17,"Create your own raw brown sugar scrub to combat dry/itchy skin caused by the wind & heat. Pour 1/2… https://t.co/mH9Mj9sR5p",TRUE,0
"brown sugar",6.69018301289378E+17,"my lil brown sugar turns 17 today & I couldn't be more thankful to have… https://t.co/yiw3CuoT8R",TRUE,0
pax,6.68802301864358E+17,"Our fleet.limos 26812&20 Pax enjoy our chauffeur service while having ur private party simultaneously #8187140590 https://t.co/H4JozOAPe5",FALSE,0
pax,6.68884987203232E+17,"tech deck'd a pax this weekend",FALSE,0
pax,6.68004068133118E+17,"All I want for Christmas is a Pax vape pen ?",FALSE,0
pax,6.674008378163E+17,"Bloody hell. Same situation as last year. Only Friday and Sunday PAX East badges availible. Welp time to scrounge around for Saturday",FALSE,0
pax,6.70038141391213E+17,"Full moon pax for sure on that flight... I'm thankful to be off the plane at @MollysMilesFA apt with a glass of wine in hand.",FALSE,1
pax,6.68805572561666E+17,"You can always tell when there's a late pax for a flt by the tone the gate agents use when annoucing final boarding. #crewlife",FALSE,0
pax,6.69937630340084E+17,"Finally breakfast (@ PAX Wholesome Foods - @paxfood in New York NY) https://t.co/chQX34KV9d",TRUE,1
pax,6.69925824494219E+17,"Lunch!!!! (@ Pax Wholesome Foods - @paxfood in New York NY) https://t.co/ZVM22W0Atx",TRUE,1
pax,6.6886818706953E+17,"The pre-Thanksgiving diet starts (and ends) today @ Pax Wholesome Foods https://t.co/FeD8sNdUeP",TRUE,1
pax,6.67452061601124E+17,"@Churba @Apreche Should we bring a bunch of CPUs and mobos with us to PAX Aus next year? ^)",FALSE,0
"sky ice",6.68576850122289E+17,"I'm at SkyIce Sweet & Savory in Brooklyn NY https://t.co/JOP1R4XOME",TRUE,1
"ninth street espresso",6.68093161634267E+17,"Coffee then upstate! (@ Ninth Street Espresso in New York NY) https://t.co/cKOOnnpilO",TRUE,1
"ninth street espresso",6.67785105008681E+17,"But first coffee. | 2:22 PM @ Ninth Street Espresso 10th Street https://t.co/Fmz5tk94ae",TRUE,1
"ninth street espresso",6.69261185557004E+17,"??? @ Ninth Street Espresso https://t.co/2ywQkPSlhy",TRUE,1
"ninth street espresso",6.69894739617907E+17,"Quiet Thanksgiving morning. glad you are open today… #ninthstreetespresso #thanksgiving #coffee #cafe… https://t.co/CRx6W3kK7q",TRUE,1
"ninth street espresso",6.68615606611124E+17,"#ninthstreetespresso @ Chelsea Market https://t.co/BtzYLFd7K2",TRUE,1
"tio pepe",6.68146286294663E+17,"Bloodies w/ Askim. #bloodymary #NYC #tiopepe #askim #brunch #westvillage #brizunch @ Tío Pepe Restaurant https://t.co/s19A1suAZs",TRUE,1
"ridgeway diner",6.67521250697322E+17,"Lovely dinner with my lady (@ Ridgeway Diner in New York NY) https://t.co/6l6XLI8jeH",TRUE,1
nowadays,6.70077659225973E+17,"most relationships nowadays started off with ""tbh? you're cute hmu sometime""",FALSE,0
nowadays,6.68568178432352E+17,"people lose friends nowadays for the fugaziness they pulling",FALSE,0
nowadays,6.67573309672935E+17,"the one where he makes fun of rappers nowadays  https://t.co/lYUHG3wu7M",FALSE,0
nowadays,6.69319535271543E+17,"@jimmyyadig @DCMatthewsNAI @BrandonMacNAI theyre locker room guys were competing for the top spot. Wrestlers nowadays dont want compete.",FALSE,0
nowadays,6.69664816999612E+17,"Everybody bosses nowadays so who's really working?",FALSE,0
nowadays,6.68928838357897E+17,"Politeness is so rare nowadays people mistake it for flirting...",FALSE,0
nowadays,6.6857633269196E+17,"A lot of the baby shower photos I see nowadays look like weddings but they're not weddings. Sometimes the wedding never comes...",FALSE,0
nowadays,6.67498023128326E+17,"I really don't understand people and how they do things nowadays ??",FALSE,0
nowadays,6.68147276364186E+17,"people nowadays only want to be your friend& talk to you when it's convenient for them.. smh.",FALSE,0
nowadays,6.68981667684614E+17,"Actually didn't realize there were so many ""free"" channels nowadays Hiding all those old shows and movies",FALSE,0
matilda,6.67737019074879E+17,"New blog up: https://t.co/G5pkWr2ion FUN FACT: The Matilda character in #Spinsterella was inspired by @TiaMowry & @RealPersiaWhite!",FALSE,0
matilda,6.68597117905183E+17,"My Sunday evening show at ""Matilda"" face. @ Matilda at The Shubert Theatre https://t.co/6sgAI69tLW",TRUE,0
matilda,6.69537322694779E+17,"#bradweis Bonnie scored box seats for Matilda the Musical B'way matinee for cheap! Which is nice.",FALSE,0
matilda,6.68130923817366E+17,"Sneak peek at #Matilda our #Friendsgiving  #turkey #ovenphoto rosealicia17 @jpduff allisonlarue… https://t.co/90BttetjnY",TRUE,0
matilda,6.69651679026E+17,"Sisters day in the city and seeing  #Matilda ???? ! @ Matilda at The… https://t.co/48JZ3ZgrIO",TRUE,1
matilda,6.69412898985366E+17,"gotta see how much matilda on broadway is ?",FALSE,0
matilda,6.68715360808518E+17,"Is Matilda on netflix?",FALSE,0
matilda,6.6976527096211E+17,"Drinking a Matilda Lambicus by @GooseIsland at @onemilehousenyc — https://t.co/QdBIRdZVsr",TRUE,1
matilda,6.67545121211183E+17,"I'm her Demi and she's my Jimmy Fallon /Feelin' myself-Nicki minaj feat. Beyoncé\ @ Matilda at The… https://t.co/8y3mbDn3yO",TRUE,0
matilda,6.68301711589659E+17,"Ácidos por todos lados. Y frutas por las esquinas. - Drinking a Matilda by @GooseIsland at @tap_and_barrel  — https://t.co/Z5mEsGYaW3",TRUE,0
"yakiniku futago",6.69667401445806E+17,"Drinking a Koshihikari Echigo Beer by @echigo_beer @ Yakiniku Futago — https://t.co/E4gZgx7cc3",TRUE,1
"yakiniku futago",6.68568400130634E+17,"Getting that #wagyu #beef #bbq (@ Yakiniku Futago in New York NY) https://t.co/A7kTSodDzk https://t.co/yxKn3HBkAQ",TRUE,1
"yakiniku futago",6.68226758844547E+17,"????????? ????????????????????? ??????????????? @ Yakiniku Futago USA https://t.co/oz9Qxn65aW",TRUE,0
"pizza boss",6.68964135527387E+17,"I'm at Pizza Boss in New York NY https://t.co/9ObETYVvna",TRUE,1
"church street tavern",6.67814732049461E+17,"Here for the Tavern burger!! ? (@ Church Street Tavern in New York NY) https://t.co/1zF7iin5oZ",TRUE,1
"da mikele",6.68314092994712E+17,"Classy white piano ? @ Da Mikele Illagio https://t.co/uRSjhI8X4J",TRUE,0
"taqueria cocoyoc",6.67441467099652E+17,"I'm at Taqueria Cocoyoc in Brooklyn NY https://t.co/sAexTBto6Y",TRUE,1
cibao,6.67323643450495E+17,"Buen dia @kevcabral cual es el record del Escogido vs AC en el estadio Cibao en las ultimas 5 temporadas si se puede Gracias",FALSE,0
cibao,6.68482550604546E+17,"Yessss @ Cibao Restaurant https://t.co/GplasGy0H5",TRUE,1
cibao,6.68939124120793E+17,"Oh pero el CIBAO esta pujando a los Leones.",FALSE,0
